,AAPL,MSFT,XOM,GOOGL,BRK-B,JNJ,WFC,WMT,PG,JPM,AMZN,META,GE,BAC,V,TSLA,NVDA,UNH,LLY,AVGO,005930,005380,000660,005490,012330,017670,032830,035420,000270,090430,028260,051910,068270,207940,105560,055550,006400,035720,373220,^GSPC,^IXIC,^DJI,KS11,KS200
2019-05-22,45.69499969482422,127.66999816894531,75.55999755859375,57.79249954223633,202.60000610351562,138.75999450683594,46.099998474121094,34.07666778564453,106.72000122070312,110.81999969482422,92.98400115966797,185.32000732421875,49.342933654785156,28.489999771118164,164.24000549316406,12.84866714477539,3.805000066757202,249.33999633789062,117.9800033569336,26.922000885009766,43500.0,127000.0,68900.0,233500.0,211000.0,43652.0,80800.0,113000.0,41150.0,190500.0,95700.0,332000.0,143464.0,442173.0,46200.0,46050.0,208534.0,25189.0,,2856.27001953125,7750.83984375,25776.609375,2064.86,266.65
2019-05-23,44.915000915527344,126.18000030517578,73.79000091552734,57.266998291015625,201.3000030517578,139.7899932861328,45.560001373291016,33.95333480834961,106.76000213623047,108.63999938964844,90.77400207519531,180.8699951171875,47.64833068847656,27.760000228881836,161.50999450683594,13.03266716003418,3.683000087738037,246.5,116.80999755859375,26.009000778198242,43850.0,127500.0,68000.0,231000.0,212000.0,43307.0,81500.0,113000.0,40800.0,186500.0,94500.0,327000.0,140354.0,434900.0,46150.0,46300.0,210492.0,24888.0,,2822.239990234375,7628.27978515625,25490.470703125,2059.59,266.38
2019-05-24,44.74250030517578,126.23999786376953,74.0999984741211,56.93050003051758,201.69000244140625,138.85000610351562,46.16999816894531,34.223331451416016,106.69000244140625,109.70999908447266,91.16400146484375,181.05999755859375,47.100074768066406,28.18000030517578,162.63999938964844,12.708666801452637,3.6287500858306885,247.6300048828125,116.79000091552734,25.5939998626709,42700.0,130500.0,67600.0,229000.0,214000.0,43652.0,81600.0,113500.0,41100.0,179000.0,93500.0,325500.0,140742.0,429082.0,46200.0,46850.0,210981.0,24888.0,,2826.06005859375,7637.009765625,25585.689453125,2045.31,264.42
2019-05-27,,,,,,,,,,,,,,,,,,,,,42650.0,135000.0,66900.0,233500.0,219000.0,44256.0,82000.0,110500.0,41650.0,182500.0,93500.0,326000.0,135300.0,423264.0,45750.0,46850.0,211471.0,24487.0,,,,,2044.21,264.4
2019-05-28,44.557498931884766,126.16000366210938,72.61000061035156,56.97800064086914,199.6999969482422,137.07000732421875,45.59000015258789,34.13999938964844,104.45999908447266,108.5199966430664,91.82150268554688,184.30999755859375,46.6515007019043,27.899999618530273,163.7100067138672,12.579999923706055,3.583250045776367,242.05999755859375,115.76000213623047,25.447999954223633,42550.0,136500.0,65900.0,234500.0,217000.0,43738.0,81300.0,108500.0,40900.0,181500.0,93600.0,326000.0,144630.0,427628.0,45800.0,48000.0,204128.0,24688.0,,2802.389892578125,7607.35009765625,25347.76953125,2048.83,264.7
2019-05-29,44.345001220703125,124.94000244140625,72.16000366210938,55.99700164794922,198.52000427246094,131.3300018310547,45.47999954223633,34.040000915527344,104.19000244140625,108.22000122070312,90.95950317382812,182.19000244140625,46.70134353637695,27.75,162.72999572753906,12.657333374023438,3.508500099182129,242.39999389648438,115.48999786376953,25.41200065612793,41800.0,134000.0,66100.0,236500.0,217500.0,43479.0,79900.0,109500.0,40900.0,180000.0,91500.0,323000.0,144242.0,421082.0,45150.0,45700.0,199233.0,24387.0,,2783.02001953125,7547.31005859375,25126.41015625,2023.32,261.37
2019-05-30,44.57500076293945,125.7300033569336,71.97000122070312,56.070499420166016,199.74000549316406,132.11000061035156,45.04999923706055,34.063331604003906,105.33000183105469,107.05999755859375,90.81600189208984,183.00999450683594,47.19975662231445,27.15999984741211,162.75999450683594,12.54800033569336,3.477750062942505,243.5,115.9000015258789,25.66200065612793,42550.0,135500.0,65900.0,239500.0,221000.0,43134.0,80600.0,112000.0,41200.0,176000.0,91400.0,327500.0,144630.0,412356.0,44650.0,45200.0,209023.0,24989.0,,2788.860107421875,7567.72021484375,25169.880859375,2038.8,263.93
2019-05-31,43.76750183105469,123.68000030517578,70.7699966430664,55.32500076293945,197.4199981689453,131.14999389648438,44.369998931884766,33.813331604003906,102.91000366210938,105.95999908447266,88.75350189208984,177.47000122070312,47.05023193359375,26.600000381469727,161.3300018310547,12.343999862670898,3.3864998817443848,241.8000030517578,115.94000244140625,25.163999557495117,42500.0,134500.0,65300.0,237500.0,217000.0,43220.0,80800.0,111500.0,39350.0,179000.0,92300.0,333000.0,147742.0,436354.0,43800.0,44450.0,213918.0,24989.0,,2752.06005859375,7453.14990234375,24815.0390625,2041.74,263.89
2019-06-03,43.32500076293945,119.83999633789062,71.87999725341797,51.9370002746582,198.55999755859375,131.44000244140625,44.52000045776367,33.98666763305664,103.80000305175781,106.45999908447266,84.6344985961914,164.14999389648438,47.49880599975586,26.68000030517578,158.60000610351562,11.9313325881958,3.3445000648498535,236.55999755859375,116.7699966430664,25.31800079345703,43800.0,138500.0,66600.0,241500.0,217000.0,43134.0,83000.0,115000.0,39500.0,180000.0,92800.0,337000.0,150074.0,437083.0,44550.0,45150.0,220282.0,24587.0,,2744.449951171875,7333.02001953125,24819.779296875,2067.85,268.16
2019-06-04,44.90999984741211,123.16000366210938,73.58999633789062,52.7244987487793,201.58999633789062,133.72999572753906,45.68000030517578,34.186668395996094,104.68000030517578,109.73999786376953,86.47799682617188,167.5,49.84135055541992,27.920000076293945,162.3300018310547,12.90666675567627,3.575000047683716,240.75999450683594,117.55999755859375,26.56999969482422,43450.0,139000.0,65100.0,240500.0,217500.0,43824.0,82800.0,111000.0,40550.0,177500.0,92600.0,337500.0,152018.0,457446.0,45350.0,45400.0,223709.0,23985.0,,2803.27001953125,7527.1201171875,25332.1796875,2066.97,267.66
2019-06-05,45.6349983215332,125.83000183105469,72.9800033569336,52.231998443603516,203.3000030517578,134.3800048828125,45.86000061035156,34.80666732788086,106.7300033569336,110.12999725341797,86.92500305175781,168.1699981689453,49.293094635009766,27.90999984741211,165.38999938964844,13.105999946594238,3.5320000648498535,242.77000427246094,117.0199966430664,26.57200050354004,43900.0,141000.0,65100.0,238500.0,220500.0,44428.0,81800.0,110500.0,41650.0,179500.0,93000.0,331500.0,152407.0,453809.0,44450.0,44900.0,220282.0,24186.0,,2826.14990234375,7575.47998046875,25539.5703125,2069.11,267.99
2019-06-06,46.30500030517578,127.81999969482422,74.30999755859375,52.38800048828125,204.77000427246094,136.67999267578125,45.91999816894531,35.03666687011719,107.37999725341797,110.37000274658203,87.71800231933594,168.3300018310547,49.44261932373047,27.8799991607666,166.9199981689453,13.729999542236328,3.5945000648498535,241.82000732421875,117.5,27.27899932861328,,,,,,,,,,,,,,,,,,,,2843.489990234375,7615.5498046875,25720.66015625,,
2019-06-07,47.537498474121094,131.39999389648438,74.58000183105469,53.41849899291992,205.80999755859375,138.5500030517578,45.630001068115234,35.35333251953125,108.7699966430664,109.16000366210938,90.20149993896484,173.35000610351562,49.74166488647461,27.530000686645508,170.0500030517578,13.633333206176758,3.637500047683716,246.77000427246094,118.3499984741211,27.48699951171875,44200.0,140000.0,65400.0,234000.0,220000.0,43997.0,81400.0,111000.0,41150.0,180000.0,92800.0,330500.0,152796.0,444354.0,44300.0,44900.0,225177.0,24086.0,,2873.340087890625,7742.10009765625,25983.939453125,2072.33,268.27
2019-06-10,48.14500045776367,132.60000610351562,74.91000366210938,54.13800048828125,207.16000366210938,139.02000427246094,46.27000045776367,35.84000015258789,108.72000122070312,110.33999633789062,93.03150177001953,174.82000732421875,50.09055709838867,28.06999969482422,170.82000732421875,14.192000389099121,3.710750102996826,248.13999938964844,113.93000030517578,28.020999908447266,44800.0,143000.0,66800.0,237000.0,225500.0,43738.0,82700.0,114000.0,43000.0,177000.0,93100.0,337000.0,154351.0,444354.0,44900.0,45500.0,230072.0,24888.0,,2886.72998046875,7823.169921875,26062.6796875,2099.49,272.1
2019-06-11,48.70249938964844,132.10000610351562,74.83999633789062,54.051998138427734,206.6300048828125,139.77999877929688,46.2599983215332,35.97999954223633,109.37999725341797,110.68000030517578,93.18499755859375,178.10000610351562,50.43944549560547,28.239999771118164,170.30999755859375,14.473333358764648,3.768749952316284,245.8699951171875,112.20999908447266,28.347999572753906,44850.0,143500.0,67200.0,240500.0,225500.0,43738.0,82600.0,113000.0,42800.0,177500.0,93700.0,341000.0,157073.0,446537.0,44450.0,45600.0,232030.0,24989.0,,2885.719970703125,7822.56982421875,26048.509765625,2111.81,273.21
2019-06-12,48.54750061035156,131.49000549316406,74.02999877929688,53.95500183105469,204.57000732421875,141.67999267578125,44.90999984741211,36.27333450317383,109.68000030517578,109.2699966430664,92.76599884033203,175.0399932861328,51.236907958984375,27.950000762939453,171.58999633789062,13.950667381286621,3.6549999713897705,244.5,115.23999786376953,27.972999572753906,44600.0,141000.0,65700.0,243500.0,223000.0,44342.0,83200.0,114000.0,42800.0,174500.0,93800.0,337000.0,158627.0,447991.0,44850.0,45850.0,229093.0,24888.0,,2879.840087890625,7792.72021484375,26004.830078125,2108.75,272.74
2019-06-13,48.537498474121094,132.32000732421875,74.68000030517578,54.550498962402344,204.99000549316406,140.7100067138672,45.290000915527344,36.21666717529297,110.91000366210938,109.54000091552734,93.51499938964844,177.47000122070312,51.38643264770508,27.940000534057617,169.35000610351562,14.260666847229004,3.7065000534057617,244.9600067138672,111.81999969482422,28.160999298095703,43750.0,141000.0,63500.0,240000.0,216000.0,44773.0,83300.0,113000.0,41550.0,175000.0,92400.0,349000.0,160961.0,460354.0,44300.0,45200.0,233499.0,25390.0,,2891.639892578125,7837.1298828125,26106.76953125,2103.15,271.13
2019-06-14,48.185001373291016,132.4499969482422,74.3499984741211,54.314998626708984,205.16000366210938,140.08999633789062,45.59000015258789,36.356666564941406,111.19999694824219,109.81999969482422,93.4834976196289,181.3300018310547,50.987701416015625,28.040000915527344,169.66000366210938,14.32800006866455,3.615999937057495,245.3699951171875,111.73999786376953,26.593000411987305,44000.0,140500.0,63100.0,239000.0,220500.0,44687.0,83100.0,111500.0,42150.0,169000.0,92800.0,344500.0,156295.0,455263.0,44300.0,45200.0,231541.0,25089.0,,2886.97998046875,7796.66015625,26089.609375,2095.41,270.48
2019-06-17,48.47249984741211,132.85000610351562,75.08999633789062,54.69449996948242,203.47999572753906,139.44000244140625,45.27000045776367,36.38666534423828,110.98999786376953,109.22000122070312,94.30149841308594,189.00999450683594,50.09055709838867,27.93000030517578,169.55999755859375,15.001999855041504,3.6257500648498535,245.97000122070312,113.4000015258789,26.597000122070312,43900.0,140000.0,63700.0,235000.0,220500.0,45118.0,82900.0,110500.0,42350.0,170000.0,91900.0,348500.0,159405.0,449445.0,44300.0,45250.0,231051.0,24387.0,,2889.669921875,7845.02001953125,26112.529296875,2090.73,270.09
2019-06-18,49.61249923706055,135.16000366210938,75.73999786376953,55.262001037597656,206.00999450683594,140.22999572753906,46.099998474121094,36.54999923706055,109.5999984741211,110.70999908447266,95.06849670410156,188.47000122070312,51.93468475341797,28.6200008392334,169.27999877929688,14.982666969299316,3.822000026702881,245.6999969482422,114.6500015258789,27.80500030517578,44350.0,141000.0,63400.0,239500.0,223500.0,45550.0,83100.0,109000.0,43000.0,170500.0,92200.0,345500.0,161739.0,456719.0,44700.0,45600.0,228604.0,24286.0,,2917.75,7953.8798828125,26465.5390625,2098.71,271.36
2019-06-19,49.467498779296875,135.69000244140625,75.31999969482422,55.22549819946289,206.75,140.4499969482422,45.650001525878906,36.540000915527344,110.41999816894531,109.91000366210938,95.43949890136719,187.47999572753906,51.535953521728516,28.31999969482422,170.69000244140625,15.095333099365234,3.828000068664551,250.19000244140625,115.2300033569336,27.749000549316406,45350.0,140000.0,67200.0,242000.0,223500.0,45377.0,83700.0,110000.0,42350.0,171500.0,94000.0,348500.0,164460.0,458173.0,45750.0,46000.0,229583.0,24487.0,,2926.4599609375,7987.31982421875,26504.0,2124.78,275.31
2019-06-20,49.8650016784668,136.9499969482422,76.61000061035156,55.65999984741211,208.0399932861328,142.2100067138672,45.86000061035156,36.77333450317383,111.73999786376953,110.19000244140625,95.90950012207031,189.52999877929688,52.981353759765625,28.270000457763672,173.74000549316406,14.641332626342773,3.8524999618530273,247.75999450683594,115.55999755859375,27.905000686645508,45500.0,140500.0,67300.0,242000.0,224000.0,44946.0,83000.0,111500.0,42400.0,171000.0,96400.0,352000.0,166403.0,461081.0,45500.0,45000.0,232520.0,24487.0,,2954.179931640625,8051.33984375,26753.169921875,2131.29,276.01
2019-06-21,49.69499969482422,136.97000122070312,77.69000244140625,56.26850128173828,206.2100067138672,142.08999633789062,46.88999938964844,37.043331146240234,111.19999694824219,109.44000244140625,95.56500244140625,191.13999938964844,52.233734130859375,28.1200008392334,173.44000244140625,14.790666580200195,3.7939999103546143,252.27999877929688,115.48999786376953,27.39900016784668,45700.0,140500.0,65900.0,243500.0,226000.0,45205.0,83000.0,113000.0,42350.0,171500.0,95400.0,348000.0,165238.0,461081.0,45350.0,44900.0,228114.0,25390.0,,2950.4599609375,8031.7099609375,26719.130859375,2125.62,275.48
2019-06-24,49.64500045776367,137.77999877929688,76.94999694824219,55.834999084472656,206.85000610351562,143.05999755859375,46.27000045776367,37.08000183105469,112.33000183105469,108.66000366210938,95.69499969482422,192.60000610351562,51.236907958984375,27.979999542236328,173.85000610351562,14.909333229064941,3.816499948501587,249.63999938964844,115.62999725341797,27.920000076293945,45500.0,142500.0,66900.0,244500.0,229000.0,44859.0,83900.0,113500.0,43400.0,169500.0,95900.0,348500.0,162126.0,467627.0,45050.0,44850.0,224688.0,25290.0,,2945.35009765625,8005.7001953125,26727.5390625,2126.33,275.58
2019-06-25,48.89250183105469,133.42999267578125,76.2699966430664,54.37900161743164,208.07000732421875,144.24000549316406,46.13999938964844,36.90666580200195,111.72000122070312,107.76000213623047,93.91349792480469,188.83999633789062,50.93785858154297,27.760000228881836,171.27999877929688,14.650667190551758,3.7869999408721924,247.66000366210938,115.36000061035156,27.650999069213867,45600.0,141500.0,66700.0,245000.0,232000.0,44687.0,84300.0,114500.0,43500.0,167500.0,96100.0,352000.0,161739.0,455263.0,44950.0,44950.0,224198.0,26193.0,,2917.3798828125,7884.72021484375,26548.220703125,2121.64,275.28
2019-06-26,49.95000076293945,133.92999267578125,76.5999984741211,54.01599884033203,208.50999450683594,141.85000610351562,45.79999923706055,36.720001220703125,109.7300033569336,108.4800033569336,94.8915023803711,187.66000366210938,51.18706512451172,27.90999984741211,171.05999755859375,14.618000030517578,3.9814999103546143,243.47000122070312,111.33999633789062,28.143999099731445,45700.0,141500.0,68900.0,243000.0,233000.0,44687.0,83600.0,115500.0,43650.0,163500.0,95900.0,347500.0,163682.0,455990.0,45400.0,44600.0,224198.0,25992.0,,2913.780029296875,7909.97021484375,26536.8203125,2121.85,275.53
2019-06-27,49.935001373291016,134.14999389648438,75.81999969482422,53.83150100708008,212.02000427246094,140.69000244140625,46.290000915527344,36.70000076293945,109.77999877929688,108.83999633789062,95.21399688720703,189.5,51.83500289916992,28.209999084472656,171.22999572753906,14.855999946594238,4.080749988555908,246.33999633789062,111.47000122070312,28.570999145507812,46500.0,140500.0,70200.0,244500.0,235500.0,44428.0,84000.0,115000.0,43850.0,166000.0,96400.0,349500.0,158627.0,458173.0,45750.0,45150.0,232520.0,26394.0,,2924.919921875,7967.759765625,26526.580078125,2134.32,277.75
2019-06-28,49.47999954223633,133.9600067138672,76.62999725341797,54.13999938964844,213.1699981689453,139.27999877929688,47.31999969482422,36.83000183105469,109.6500015258789,111.80000305175781,94.68150329589844,193.0,52.33341598510742,29.0,173.5500030517578,14.897333145141602,4.10575008392334,244.00999450683594,110.79000091552734,28.785999298095703,47000.0,140000.0,69500.0,244500.0,235500.0,44687.0,83600.0,114000.0,44000.0,164500.0,95700.0,354500.0,159795.0,465445.0,45850.0,44900.0,231541.0,26394.0,,2941.760009765625,8006.240234375,26599.9609375,2130.62,277.5
2019-07-01,50.38750076293945,135.67999267578125,76.55999755859375,55.0,214.6199951171875,139.36000061035156,47.689998626708984,36.87333297729492,110.48999786376953,113.68000030517578,96.1094970703125,193.0,52.981353759765625,29.420000076293945,173.94000244140625,15.14466667175293,4.154250144958496,242.63999938964844,112.73999786376953,30.03499984741211,46600.0,141000.0,70000.0,252000.0,235000.0,44342.0,84100.0,114500.0,42900.0,164000.0,96000.0,355000.0,161739.0,466900.0,46700.0,45050.0,233009.0,25992.0,,2964.330078125,8091.16015625,26717.4296875,2129.74,277.27
2019-07-02,50.682498931884766,136.5800018310547,75.72000122070312,55.630001068115234,214.5399932861328,140.02999877929688,47.22999954223633,37.20000076293945,111.4800033569336,113.80000305175781,96.71549987792969,195.0,52.93151092529297,29.149999618530273,175.27999877929688,14.970000267028809,4.055749893188477,243.97000122070312,114.19999694824219,29.533000946044922,46250.0,137000.0,71400.0,247500.0,232000.0,44946.0,84200.0,115000.0,42950.0,160000.0,95200.0,348500.0,159405.0,471264.0,46050.0,44800.0,229583.0,26394.0,,2973.010009765625,8109.08984375,26786.6796875,2122.02,275.97
2019-07-03,51.102500915527344,137.4600067138672,76.44000244140625,56.14950180053711,215.16000366210938,142.13999938964844,47.65999984741211,37.439998626708984,114.08000183105469,112.81999969482422,96.94999694824219,197.1999969482422,52.88167190551758,29.049999237060547,176.8699951171875,15.65999984741211,4.068749904632568,245.2100067138672,114.41999816894531,28.48900032043457,45400.0,136000.0,69100.0,245000.0,229500.0,44514.0,82800.0,117500.0,41650.0,157000.0,94000.0,355500.0,160183.0,462536.0,45050.0,44450.0,228114.0,26293.0,,2995.820068359375,8170.22998046875,26966.0,2096.02,272.37
2019-07-04,,,,,,,,,,,,,,,,,,,,,46000.0,139000.0,70200.0,247500.0,232000.0,45205.0,81800.0,118000.0,42650.0,161500.0,95000.0,358500.0,158238.0,455990.0,45350.0,44450.0,233988.0,26594.0,,,,,2108.73,274.54
2019-07-05,51.057498931884766,137.05999755859375,76.12999725341797,56.63349914550781,215.25,140.57000732421875,47.77000045776367,37.32666778564453,113.1500015258789,113.48999786376953,97.14550018310547,196.39999389648438,52.33341598510742,29.260000228881836,176.66000366210938,15.539999961853027,4.0057501792907715,246.99000549316406,112.81999969482422,28.266000747680664,45650.0,141500.0,68400.0,246500.0,233500.0,45291.0,81700.0,121000.0,43400.0,169000.0,96000.0,354500.0,161739.0,456719.0,44350.0,44400.0,233499.0,26795.0,,2990.409912109375,8161.7900390625,26922.119140625,2110.59,274.35
2019-07-08,50.005001068115234,136.9600067138672,76.4800033569336,55.839500427246094,215.1300048828125,140.97000122070312,47.529998779296875,37.573333740234375,114.05000305175781,112.87000274658203,97.61599731445312,195.75999450683594,50.83817672729492,29.200000762939453,176.19000244140625,15.355999946594238,3.9302499294281006,247.83999633789062,111.5199966430664,27.496000289916992,44400.0,138500.0,67400.0,242500.0,231500.0,44946.0,80800.0,118500.0,43250.0,162000.0,93000.0,345000.0,160183.0,460354.0,43600.0,43650.0,229093.0,25691.0,,2975.949951171875,8098.3798828125,26806.140625,2064.17,268.55
2019-07-09,50.310001373291016,136.4600067138672,76.43000030517578,56.214500427246094,214.75,141.41000366210938,47.83000183105469,37.62666702270508,112.91000366210938,113.3499984741211,99.41500091552734,199.2100067138672,51.08738327026367,29.350000381469727,177.72999572753906,15.337332725524902,3.9327499866485596,246.0,113.08000183105469,27.55299949645996,45100.0,137500.0,69800.0,240000.0,231000.0,43997.0,79800.0,115500.0,43350.0,159000.0,92300.0,337500.0,149686.0,441445.0,43350.0,43650.0,222730.0,26293.0,,2979.6298828125,8141.72998046875,26783.490234375,2052.03,267.72
2019-07-10,50.807498931884766,137.85000610351562,77.51000213623047,57.045501708984375,214.02999877929688,141.2100067138672,47.150001525878906,37.65999984741211,113.75,113.0199966430664,100.87049865722656,202.72999572753906,50.83817672729492,29.020000457763672,179.30999755859375,15.928000450134277,4.001500129699707,247.47999572753906,114.52999877929688,27.450000762939453,45550.0,137000.0,72900.0,239000.0,231500.0,43911.0,80100.0,115500.0,42950.0,159000.0,91300.0,337500.0,146964.0,435627.0,43350.0,43600.0,226646.0,26293.0,,2993.070068359375,8202.5302734375,26860.19921875,2058.78,268.75
2019-07-11,50.4375,138.39999389648438,77.56999969482422,57.20399856567383,213.1699981689453,140.11000061035156,47.13999938964844,37.973331451416016,114.37999725341797,114.0999984741211,100.05349731445312,201.22999572753906,50.38960266113281,29.360000610351562,180.74000549316406,15.90666675567627,4.1570000648498535,261.1600036621094,109.81999969482422,27.606000900268555,46200.0,139000.0,75500.0,237000.0,231500.0,43911.0,79900.0,117000.0,42850.0,165000.0,93300.0,341000.0,148908.0,438537.0,43350.0,44300.0,226156.0,26193.0,,2999.909912109375,8196.0400390625,27088.080078125,2080.58,271.78
2019-07-12,50.82500076293945,138.89999389648438,77.62999725341797,57.266998291015625,214.10000610351562,134.3000030517578,47.36000061035156,38.20000076293945,114.98999786376953,115.30000305175781,100.55000305175781,204.8699951171875,51.68547821044922,29.450000762939453,180.3300018310547,16.338666915893555,4.190249919891357,265.8999938964844,108.29000091552734,28.538999557495117,46300.0,139500.0,74700.0,237000.0,235500.0,44859.0,80300.0,117000.0,43000.0,162000.0,93600.0,344500.0,146575.0,438537.0,43850.0,44550.0,233009.0,26394.0,,3013.77001953125,8244.1396484375,27332.029296875,2086.66,272.68
2019-07-15,51.3025016784668,138.89999389648438,77.08000183105469,57.5255012512207,213.5399932861328,134.7100067138672,46.709999084472656,38.32666778564453,115.4800033569336,113.9000015258789,101.04949951171875,203.91000366210938,51.18706512451172,29.219999313354492,180.57000732421875,16.899999618530273,4.1817498207092285,265.9599914550781,108.47000122070312,28.833999633789062,46450.0,138000.0,76200.0,238000.0,235500.0,44946.0,79800.0,118000.0,42900.0,161500.0,93100.0,347000.0,142687.0,431263.0,44100.0,44900.0,233988.0,26695.0,,3014.300048828125,8258.1904296875,27359.16015625,2082.48,272.64
2019-07-16,51.125,137.0800018310547,75.93000030517578,57.67300033569336,212.8800048828125,132.5,45.29999923706055,38.253334045410156,115.88999938964844,115.12000274658203,100.49500274658203,203.83999633789062,51.735321044921875,28.989999771118164,179.30999755859375,16.825332641601562,4.177000045776367,264.6600036621094,108.81999969482422,28.413000106811523,46850.0,133000.0,76100.0,239500.0,231500.0,44773.0,79700.0,120000.0,42100.0,165000.0,94400.0,353000.0,146575.0,429809.0,44700.0,45150.0,235947.0,26695.0,,3004.0400390625,8222.7998046875,27335.630859375,2091.87,274.05
2019-07-17,50.837501525878906,136.27000427246094,75.4800033569336,57.33700180053711,207.4499969482422,131.86000061035156,45.209999084472656,38.20000076293945,115.94000244140625,113.98999786376953,99.60150146484375,201.8000030517578,49.74166488647461,29.190000534057617,179.14999389648438,16.99066734313965,4.24275016784668,266.6499938964844,107.08999633789062,28.507999420166016,46050.0,133500.0,74600.0,236000.0,234500.0,44687.0,79900.0,119000.0,42650.0,159500.0,93700.0,353000.0,143464.0,417447.0,44900.0,45200.0,235947.0,26293.0,,2984.419921875,8185.2099609375,27219.849609375,2072.92,271.48
2019-07-18,51.415000915527344,136.4199981689453,74.83999633789062,57.36199951171875,207.97999572753906,132.07000732421875,45.81999969482422,38.2400016784668,115.44000244140625,114.66999816894531,98.8949966430664,200.77999877929688,50.14039611816406,29.479999542236328,180.52999877929688,16.902666091918945,4.254499912261963,260.6000061035156,108.33999633789062,28.97800064086914,46100.0,134000.0,74700.0,234000.0,231000.0,44773.0,78700.0,120500.0,43100.0,158500.0,92100.0,356000.0,140354.0,415991.0,45000.0,45250.0,236926.0,26394.0,,2995.110107421875,8207.240234375,27222.970703125,2066.55,270.67
2019-07-19,50.647499084472656,136.6199951171875,74.98999786376953,56.57749938964844,205.97000122070312,130.30999755859375,46.029998779296875,37.96666717529297,115.01000213623047,113.54000091552734,98.22599792480469,198.36000061035156,50.040714263916016,29.399999618530273,179.24000549316406,17.211999893188477,4.210999965667725,256.6499938964844,106.79000091552734,29.0,46800.0,134500.0,76800.0,236500.0,233500.0,44601.0,79600.0,122500.0,43300.0,159500.0,93400.0,361500.0,143464.0,418174.0,45500.0,45800.0,236926.0,27096.0,,2976.610107421875,8146.490234375,27154.19921875,2094.36,274.55
2019-07-22,51.80500030517578,138.42999267578125,75.06999969482422,56.96049880981445,204.83999633789062,128.63999938964844,46.47999954223633,37.606666564941406,115.30000305175781,114.2699966430664,99.28150177001953,202.32000732421875,50.88801574707031,29.56999969482422,180.57000732421875,17.045333862304688,4.2829999923706055,255.32000732421875,107.2699966430664,29.614999771118164,47200.0,133000.0,78400.0,236000.0,227500.0,44342.0,79200.0,121000.0,42850.0,159500.0,93300.0,357000.0,143464.0,421809.0,45450.0,45450.0,236436.0,26896.0,,2985.030029296875,8204.1396484375,27171.900390625,2093.34,274.55
2019-07-23,52.209999084472656,139.2899932861328,75.37000274658203,57.40250015258789,206.4600067138672,128.83999633789062,47.20000076293945,37.36333465576172,113.8499984741211,116.36000061035156,99.72450256347656,202.36000061035156,53.08103561401367,30.25,180.89999389648438,17.344667434692383,4.391499996185303,255.00999450683594,108.22000122070312,30.077999114990234,47300.0,132000.0,78800.0,239000.0,233000.0,44428.0,79300.0,122500.0,42600.0,158500.0,95300.0,359000.0,141521.0,420355.0,46100.0,46300.0,237415.0,27297.0,,3005.469970703125,8251.400390625,27349.189453125,2101.45,275.92
2019-07-24,52.16749954223633,140.72000122070312,75.36000061035156,56.98649978637695,207.97000122070312,129.77999877929688,48.45000076293945,37.33333206176758,112.5999984741211,116.83000183105469,100.04049682617188,204.66000366210938,53.230560302734375,30.670000076293945,183.3300018310547,17.658666610717773,4.4664998054504395,251.1300048828125,108.5199966430664,30.37700080871582,46400.0,132500.0,77600.0,238500.0,232500.0,43997.0,78800.0,123500.0,43900.0,156500.0,94800.0,353500.0,139965.0,408719.0,45500.0,45850.0,233988.0,27297.0,,3019.56005859375,8321.5,27269.970703125,2082.3,273.22
2019-07-25,51.755001068115234,140.19000244140625,74.93000030517578,56.797000885009766,207.89999389648438,131.1199951171875,48.09000015258789,37.40666580200195,112.7699966430664,115.70999908447266,98.69100189208984,200.7100067138672,51.984527587890625,30.34000015258789,181.58999633789062,15.254667282104492,4.334499835968018,248.6999969482422,107.81999969482422,30.038999557495117,47200.0,131500.0,79200.0,236500.0,245500.0,42875.0,78400.0,134000.0,43400.0,153500.0,92700.0,336000.0,138411.0,393447.0,44150.0,45100.0,228114.0,26293.0,,3003.669921875,8238.5400390625,27140.98046875,2074.48,273.04
2019-07-26,51.935001373291016,141.33999633789062,74.80999755859375,62.26100158691406,209.89999389648438,130.72999572753906,49.29999923706055,37.67333221435547,114.7300033569336,116.22000122070312,97.15249633789062,199.75,52.38325881958008,30.770000457763672,183.69000244140625,15.202667236328125,4.3767499923706055,252.94000244140625,108.2699966430664,30.091999053955078,47150.0,130500.0,79800.0,232500.0,245500.0,42358.0,77800.0,141000.0,43600.0,155000.0,94500.0,333000.0,143853.0,400719.0,43800.0,43650.0,227135.0,26293.0,,3025.860107421875,8330.2099609375,27192.44921875,2066.26,272.25
2019-07-29,52.41999816894531,141.02999877929688,75.33999633789062,62.09199905395508,208.61000061035156,133.02000427246094,48.279998779296875,37.42333221435547,116.0,115.8499984741211,95.62249755859375,195.94000244140625,51.735321044921875,30.520000457763672,183.2100067138672,15.718000411987305,4.370500087738037,253.82000732421875,108.72000122070312,30.173999786376953,46100.0,128000.0,77000.0,228500.0,242500.0,42444.0,77000.0,138500.0,42850.0,151000.0,92300.0,333000.0,139188.0,397082.0,43600.0,43900.0,224198.0,25892.0,,3020.969970703125,8293.330078125,27221.349609375,2029.48,267.75
