t,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,AVGO,JPM,V,UNH,XOM,JNJ,WMT,MA,PG,HD,COST,ORCL,MRK,ABBV,CVX,KO,PEP,BAC,ADBE,CRM,NFLX,AMD,TMO,MCD,CSCO,ACN,ABT,WFC,DIS,INTC,IBM,GE,CMCSA,VZ,T,PFE,NKE,QCOM,TXN,PM,HON,UPS,GS,CAT,BA,MMM,C,AMGN,BMY,LOW,INTU,BRK-B
2018-05-22,687345100000.0,724425000000.0,655945200000.0,850793199999.9999,146966960000.0,466852000000.0,68935840000.0,73318862800.0,113521240000.0,302866800000.0,245734800000.0,222657765200.0,337989599999.99994,296213100000.0,221208400000.0,169311599600.0,172489900000.0,186331814400.0,88239215600.0,133545600000.0,144371500000.0,188027100000.0,253895400000.0,181675000000.0,136904100000.00002,219319000000.0,94919025000.0,102735360000.0,139612020000.0,21157400000.0,80961133200.0,113290819499.99998,171981000000.0,95052640200.00002,106818600000.0,169095600000.0,181081800000.0,273883500000.0,130371202010.0,127212800000.0,116060700000.0,204025800000.0,170233300000.0,203604000000.0,105538800000.0,60259500000.0,100892577400.0,124597200000.0,43180127040.0,98057153600.0,72970800000.0,71944158000.0,279862266000.0,103776782900.00002,121546800000.0,96262675600.0,106773600000.0,48080882500.0,52120311600.0,427960800000.0
2018-05-23,691752100000.0,733043800000.0,662435600000.0,861800680000.0,149897580000.0,474726000000.0,69954800000.0,73729063200.0,114506560000.0,301473200000.0,247934400000.0,221822276400.0,340101000000.0,297514500000.0,220253200000.0,170522104200.0,172839400000.00003,186132390400.0,87871127200.0,135072000000.0,146149900000.0,186912000000.0,254826000000.0,182320000000.0,137616500000.0,216124000000.0,96954225000.0,104905710000.0,145127120000.0,21353000000.0,80463162400.0,114832626200.0,172099200000.0,95040401400.0,107601600000.0,171910800000.0,179028600000.0,277706300000.0,129994306120.0,117977600000.0,113811600000.0,203106200000.0,169705100000.0,205029000000.0,105583200000.0,61761000000.0,101083696300.0,127452000000.0,43308760020.0,97989152800.0,72912546000.0,72653466600.0,283165243000.0,103620311900.0,120110399999.99998,97115417400.0,107100000000.0,53093629900.0,53676754200.0,423252000000.0
2018-05-24,690988220000.0,730443300000.0,662130600000.0,862457040000.0,149970240000.0,472262200000.0,69646480000.0,73755815400.0,115920280000.0,298096400000.0,247953200000.0,220432822200.0,332317799999.99994,294622500000.0,219831320000.0,169567837800.0,171884100000.0,186611008000.0,88203737200.0,133804800000.0,146051100000.0,182557800000.0,250687800000.0,181976000000.0,137246600000.00002,214491000000.0,97447125000.0,105438060000.0,147051090000.0,21858300000.0,80258771400.0,115379718899.99998,171665800000.0,95211744600.0,108767400000.0,167290200000.0,177671400000.0,275392500000.0,129454809260.00002,121472000000.0,112919100000.0,203315200000.0,172068100000.0,204573000000.0,106826400000.00002,62034000000.0,100792467500.0,127311600000.0,43240007910.0,98286656300.0,72388260000.0,72635043000.0,282999700000.0,104006273700.00002,118520100000.0,96046791600.0,107487600000.0,54102907900.0,54103476600.0,420832800000.0
2018-05-25,692560050000.0,730814800000.0,661288800000.0,866266080000.0,150939040000.0,469696800000.0,69898400000.0,73809319800.0,119014280000.0,296568800000.0,246806400000.0,222448893000.0,325859399999.99994,292742700000.0,218796520000.0,168913988600.0,173142300000.0,186311872000.0,87968692800.0,135360000000.0,145952300000.0,178911600000.0,241936200000.0,182320000000.0,137424700000.0,214136000000.0,96815100000.0,104799240000.0,147893090000.0,22070200000.0,79396613000.0,115962337100.0,170444400000.0,95456520600.0,108523800000.0,167994000000.0,177828000000.0,278863200000.0,129068514470.0,121721600000.0,113347500000.0,202813600000.0,170650300000.0,203376000000.0,106930000000.0,62958000000.0,101529640400.0,125330400000.0,43119929340.00001,98167654900.0,72054066000.0,71782951500.0,283858947000.0,103808077100.00002,117032400000.0,96197910400.0,107650800000.0,54215049900.0,53911998600.0,419364000000.0
2018-05-29,690062750000.0,728214300000.0,651528800000.0,867729440000.0,150527300000.0,471779600000.0,71127920000.0,73515045600.0,118852440000.0,283892400000.0,243817200000.0,219924263800.0,324658800000.0,287754000000.0,218637320000.0,167464917400.0,172536500000.0,184467200000.0,87250255200.0,133228800000.0,144248000000.0,176061900000.0,240352200000.0,183524000000.0,138507000000.0,205616000000.0,96270525000.0,103914720000.0,147236330000.0,21776800000.0,77657431400.0,114122116200.0,169301800000.0,93957267600.0,106662000000.0,162027000000.0,173460600000.0,278259600000.0,126894548899.99998,117977600000.0,112490700000.0,201476000000.0,169705100000.0,203490000000.00003,104961600000.0,61141500000.0,100965384600.0,123661200000.0,42415933080.0,96756638300.0,69607398000.0,70755835800.0,277859984000.0,102092111800.00002,112364099999.99998,95766142400.0,106630800000.0,53704803800.0,53805318000.0,410119200000.0
2018-05-30,688593750000.0,735198500000.0,657262800000.0,874196200000.0,153191500000.0,476681800000.0,73124480000.0,74781316400.0,118714400000.0,290378000000.0,245603200000.0,222439811600.0,337409999999.99994,291537700000.0,223198400000.0,169435300800.0,174493700000.0,186551180800.0,88536347200.0,135503999999.99998,147508400000.0,182327700000.0,247816800000.0,185459000000.0,139507100000.0,209379000000.0,98341500000.0,105896700000.00002,148840340000.0,22526600000.0,78393239000.0,114974728200.0,168829000000.0,95480998200.0,108001800000.0,165943800000.0,173965200000.0,280070400000.0,128152121720.00002,117894400000.0,112383600000.0,203148000000.0,170970000000.0,205485000000.0,106900400000.0,61309500000.0,101793566500.0,125299199999.99998,43056880170.0,99187666900.0,70260456000.0,71603321400.0,282361177000.0,103625527600.00002,114022800000.00002,97277330400.0,108160800000.0,54624368200.0,55008894000.0,419256000000.0
2018-05-31,686287420000.0,734381200000.0,671000000000.0,876735560000.0,152707100000.0,487121200000.0,71372320000.0,75833569600.0,119985320000.0,286786800000.0,245753600000.0,219324891400.0,336333599999.99994,288284200000.0,219003480000.0,167986229600.0,170486100000.0,186012736000.0,87915475200.0,134553600000.0,147039100000.0,175123800000.0,246114000000.0,184900000000.0,137342500000.0,206184000000.0,99088800000.0,105921270000.00002,148023600000.0,22379900000.0,77397297400.0,113688705100.0,168277400000.0,95303535600.0,107062200000.0,165209400000.0,173077800000.0,277656000000.0,126975379440.0,117145600000.0,111312600000.0,199260600000.0,169656450000.0,204801000000.0,106264000000.0,61026000000.0,101848171900.0,124082400000.00002,42332923620.0,98703161200.0,69254808000.0,69968226900.0,277607728000.0,102869251100.0,114039900000.0,96942710200.0,107344800000.0,53273057100.0,55145664000.0,413704800000.0
2018-06-01,698656400000.0,748869700000.0,692350000000.0,883148520000.0,156001020000.0,492734600000.0,73150800000.0,75664139000.0,122017840000.0,290512000000.0,245998000000.0,220995869000.0,338776199999.99994,292236600000.0,220197480000.0,172625024600.0,171138500000.0,186810432000.0,87423212400.0,136368000000.0,149583200000.0,173548500000.0,245223000000.0,185416000000.0,137342500000.0,208740000000.0,99895725000.0,106895880000.00002,151530530000.0,23472000000.0,78720264600.0,113084771600.0,172020400000.0,97231146599.99998,108593400000.0,167351400000.0,172886400000.0,287112400000.0,127549652230.0,117312000000.0,111598200000.0,199845800000.0,170441800000.0,206625000000.0,107684800000.0,61540500000.0,104478332000.0,121960800000.00002,42956761890.0,99663672500.0,70012110000.0,70709776800.0,281202376000.0,104100156300.00002,115048800000.0,99074564700.0,108385200000.0,53732839300.0,55824043200.0,415216800000.0
2018-06-04,704503020000.0,755408100000.0,703354400000.0,895920640000.0,160360620000.0,490931200000.0,74384080000.0,75860321800.0,122984120000.0,290646000000.0,250171600000.0,222158288200.0,335215799999.99994,293899500000.0,226645080000.0,174710273400.0,172839400000.00003,190808883200.0,88083997600.0,136281600000.0,153189400000.0,175407000000.0,242074800000.0,187007000000.0,137164400000.0,208740000000.0,100702650000.0,108640350000.0,152322010000.0,24205500000.0,79589855400.0,113837912200.0,171705200000.0,97561594200.0,109654800000.0,167779800000.0,174417600000.0,285854900000.0,128529957500.0,114067200000.0,111705300000.0,199887600000.0,170129050000.0,207765000000.00003,109268400000.0,61645500000.0,105333816600.0,122319600000.0,42971019239.99999,99425669700.0,70484274000.0,70239975000.0,284363459000.0,104866864200.00002,115151400000.0,100083822400.0,104958000000.0,54719688900.0,56622780000.0,413208000000.0
2018-06-05,709938320000.0,759271700000.0,702122200000.0,912641680000.0,160505940000.0,490067600000.0,72977840000.0,75637386800.0,123407759999.99998,289011200000.0,251092800000.0,221976660200.0,334015200000.0,292766800000.0,224527720000.0,176150508800.0,172350100000.0,191387212800.0,87738083200.0,135734400000.0,151633300000.0,175654800000.0,243005400000.0,185373000000.0,137287699999.99998,206752000000.0,100448250000.0,109844280000.0,154001800000.0,24205500000.0,79812827400.0,113312134800.0,172059800000.0,97861444799.99998,109672200000.0,166770000000.0,173895600000.0,284345900000.0,129122088200.0,114816000000.0,110955600000.0,200514600000.0,171546850000.0,207708000000.0,109594000000.0,61929000000.0,107081189400.0,120915600000.00002,42893712719.99999,99289668100.0,70009044000.0,70474875900.0,283866830000.0,104939884000.0,114159600000.00002,98081498300.0,105916800000.0,54669225000.0,56959234200.0,412063200000.0
2018-06-06,712391550000.0,761500700000.0,699645600000.0,912318880000.0,160554380000.0,486003600000.0,80088000000.0,76627218200.0,125435520000.0,295764800000.0,256206400000.0,225809011000.0,339728400000.0,295923900000.0,224368520000.0,179552291800.0,173235500000.0,193032460800.0,87658256800.0,137520000000.0,152967100000.0,176964600000.0,244292400000.0,186878000000.0,138137100000.0,213284000000.0,100945125000.0,111015450000.00002,154696450000.0,25542100000.0,81113497400.0,115372613800.0,174384400000.0,99568757400.0,110559600000.0,170074800000.0,177323400000.0,286860900000.0,130030021940.0,113484800000.0,115203900000.00002,202353800000.0,175216450000.0,207366000000.0,110630000000.0,62832000000.0,107490729900.0,119885999999.99998,43217196150.0,99468170200.0,71201718000.0,72086940900.0,292900748000.0,106327260200.00002,116673300000.0,99063770500.0,107956800000.0,55224327900.0,57306630000.0,419018400000.0
2018-06-07,710481850000.0,749538400000.0,691996200000.0,908843400000.0,159198060000.0,477977200000.0,79234480000.0,76582631200.0,125987680000.0,296944000000.0,251619200000.0,226108697200.0,343123199999.99994,297225300000.0,225403320000.0,176309553200.0,176520800000.0,195605030400.0,89835743600.0,137318400000.0,153115300000.0,175796400000.0,251380800000.0,186792000000.0,138589200000.0,213639000000.0,98385225000.0,108853290000.0,152149400000.0,24270700000.0,80440865200.0,120417234800.0,171981000000.0,98283683400.00002,109933200000.0,170227800000.0,178297800000.0,281076400000.0,130613693630.00002,114649600000.0,114240000000.0,204861800000.0,177475200000.0,207993000000.0,110644800000.0,63672000000.0,106698951600.0,120728400000.0,43529273699.99999,98762661900.0,71575770000.0,71985611100.0,290512199000.0,106958359900.00002,117049500000.0,98928843000.0,107344800000.0,55661681700.0,56420360400.0,422431200000.0
2018-06-08,704018250000.0,755110900000.0,690959200000.0,905992000000.0,158810540000.0,480314000000.0,79625520000.0,76760979200.0,122793720000.0,297774800000.0,253311200000.00003,227652535200.0,346103999999.99994,298984600000.0,223835200000.0,176751343200.0,179829400000.00003,197758809600.0,90363484800.0,138758400000.0,154572600000.0,177761100000.0,250351200000.0,188985000000.0,140411300000.0,213071000000.0,99855975000.0,109361070000.0,151799970000.0,24857500000.0,80648972400.0,120012244100.0,171311200000.0,99238309799.99998,110089800000.0,170380800000.0,180925200000.0,276901500000.0,131314851570.0,115897600000.0,114525600000.0,205572400000.0,177579450000.0,209019000000.0,110852000000.00002,63273000000.0,105333816600.0,123895200000.0,43463373059.99999,99111166000.0,71557374000.0,71538838800.0,291276850000.0,107751146300.00002,117083700000.0,99468553000.0,108446400000.0,56194356200.0,56420360400.0,423381600000.0
2018-06-11,702299520000.0,750801500000.0,695949000000.0,908746560000.0,157817520000.0,486511600000.0,83246400000.0,76564796400.0,124155080000.0,297024400000.0,251750800000.0,230467769200.0,344033999999.99994,295610600000.0,223676000000.0,175381794200.0,180644900000.0,199065036800.0,90691660000.0,138787200000.0,153955100000.0,176592900000.0,252568800000.0,189759000000.0,141397700000.0,213426000000.0,99772500000.0,109729619999.99998,152170450000.0,25639900000.0,80767890800.0,118292809900.0,172138600000.0,99593235000.0,109846200000.0,169860600000.0,181569000000.0,274235600000.00003,131710545259.99998,116313600000.0,114240000000.0,206074000000.0,179421200000.0,206910000000.0,110393200000.0,62926500000.0,104915175200.0,125533200000.0,43466224530.0,99323668500.0,71771994000.0,71990217000.0,292412002000.0,106984438400.00002,116468100000.0,99635863100.0,108364800000.0,56351355000.0,56447714400.0,421912800000.0
2018-06-12,706148300000.0,752733300000.0,700402000000.0,913932880000.0,159004300000.0,488696000000.0,85919760000.0,76234852600.0,124440680000.0,295309200000.0,253536800000.00003,230286141200.0,341218799999.99994,295321400000.0,223142680000.0,176830865400.0,179969200000.0,200730227200.0,90860182400.0,139536000000.0,154226800000.0,175070700000.0,251618400000.0,190963000000.0,143137600000.0,212290000000.0,100404525000.0,111596940000.0,153172430000.0,25835500000.0,80994579000.0,118463332300.0,173123600000.0,99648309600.0,109480800000.0,169462800000.0,181534200000.0,275744600000.0,131970894790.0,116313600000.0,115596600000.00002,204025800000.0,180310800000.0,206910000000.0,109949200000.00002,62779500000.0,105033486900.0,125299199999.99998,43577748690.0,100590183400.0,71324358000.0,72538319100.0,292159746000.0,106880124400.0,115613100000.0,99884129700.0,108385200000.0,56351355000.0,56756814600.0,421783200000.0
2018-06-13,700345750000.0,749315500000.0,697986400000.0,917214680000.0,158883200000.0,488721400000.0,86423600000.0,76439952800.0,125464080000.0,294719600000.0,252672000000.0,229641361800.0,337451400000.0,295538300000.0,223118800000.0,176194687800.0,178175100000.0,199733107200.0,90518702800.0,139017600000.0,154597300000.0,172716600000.0,251598600000.0,189974000000.0,144219900000.0,211864000000.0,101811675000.0,111793500000.0,159950530000.0,26601600000.0,80399987000.0,118356755800.00002,173399400000.0,99758458800.0,108976200000.0,168789600000.0,184979400000.0,276800900000.0,131503769459.99998,115564800000.0,115382400000.0,198132000000.0,169128250000.0,206454000000.0,109682800000.0,62181000000.0,103750260000.0,124955999999.99998,43454818650.0,99731673300.0,71692278000.0,71257878900.0,286822955000.0,106864477300.0,115065900000.00002,99133932800.0,109058400000.0,55768216600.0,56838876600.0,420228000000.0
2018-06-14,700713000000.0,753550600000.0,707673200000.0,927436680000.0,161620060000.0,499897400000.0,89668480000.0,77001749000.0,127786960000.0,289520400000.0,253800000000.0,231875386200.0,339024599999.99994,295008100000.0,222322800000.0,176106329800.0,177056700000.0,199094950400.0,90966617600.0,132192000000.0,152053200000.0,174787500000.0,250489800000.0,187394000000.0,144028100000.0,209450000000.0,102594750000.00002,113357790000.0,165398270000.0,26487500000.0,80474311000.0,118690695500.00002,176078600000.0,99599354400.0,109550400000.0,167504400000.0,189225000000.0,279366200000.0,130470830350.0,113484800000.0,120737400000.0,199887600000.0,170705900000.0,206112000000.0,110556000000.0,62433000000.0,104405524800.0,126125999999.99998,43274542380.00001,99612671900.0,71637090000.0,70534752600.0,285695686000.0,106207299100.00002,113133600000.0,100272720900.0,109405200000.0,55600003600.0,57191743200.0,415800000000.0
2018-06-15,693514900000.0,743965900000.0,707160800000.0,923197240000.0,160627040000.0,497459000000.0,89781280000.0,77474371200.0,128629480000.0,289172000000.0,253988000000.0,232465677200.0,333932399999.99994,295490100000.0,222084000000.0,176300717400.0,180295400000.0,199962444800.0,91942273600.0,133286400000.0,153214100000.0,176238900000.0,245599200000.0,189716000000.0,147425700000.0,207888000000.0,100098450000.0,113357790000.0,165023580000.0,26634200000.0,80195596000.0,118271494600.0,174345000000.0,100039951200.0,109463400000.0,168238800000.0,189399000000.0,277203300000.0,130640950440.00002,110656000000.0,120951600000.00002,200890800000.0,174014100000.0,207252000000.0,112243200000.0,62853000000.0,105470330100.0,127732800000.0,42996999300.0,99255667700.0,71106672000.0,69097711800.0,282116804000.0,106906202900.00002,113441400000.0,99851747100.0,111792000000.0,55611217800.00001,57158918400.0,414201600000.0
2018-06-18,693147650000.0,749389800000.0,721983800000.0,927404400000.0,160505940000.0,503707400000.0,92954720000.0,76787731400.0,125902000000.0,289922400000.0,256056000000.0,231457641800.0,334594799999.99994,292381200000.0,220229320000.0,177714445400.0,176707200000.0,200112012800.0,91450010800.0,133977600000.00002,150645300000.0,174309600000.0,249420600000.0,187265000000.0,144370600000.0,208740000000.0,101636775000.0,114496200000.00002,164358400000.0,27889300000.0,79088168400.0,118143602800.0,174187400000.0,99672787200.0,109306800000.0,168544800000.0,186284400000.0,267696600000.0,129823246140.0,109824000000.0,116310600000.0,198382800000.0,168975350000.0,206112000000.0,111902800000.0,62160000000.0,104105195100.0,124846800000.0,42916841310.0,99255667700.0,70944174000.0,68480521200.0,279641542000.0,106488946900.0,114142500000.0,99279654500.0,109446000000.0,55280398900.0,57213626400.0,412797600000.0
2018-06-19,681953870000.0,749389800000.0,719007000000.0,933311640000.0,157526880000.0,501624600000.0,88371280000.0,77420866800.0,124212200000.0,288234000000.0,254006800000.00003,229777582800.0,334098000000.0,295393700000.0,221845200000.0,176442090200.0,177848900000.0,198636275200.0,92035404400.0,133257600000.00002,150744100000.0,173477700000.0,248569200000.0,187480000000.0,145165200000.0,207746000000.0,100066650000.0,114266880000.00002,170496580000.0,27204700000.000004,78014186600.0,117212834700.0,172650800000.0,99935921400.0,108471600000.0,168544800000.0,184614000000.0,266237900000.0,129302547080.0,107744000000.0,117131700000.00002,202730000000.0,170024800000.0,206454000000.0,109904800000.0,61635000000.0,103440829400.0,126110400000.0,42152647349.99999,97598148200.0,70002912000.0,66002547000.00001,268904896000.0,103995842300.0,114193800000.0,100488604900.0,109425600000.0,55039293600.0,57610259400.0,411156000000.0
2018-06-20,684921250000.0,756894100000.0,722288800000.0,941543040000.0,158834760000.0,513080000000.0,90796480000.0,76939327200.0,124340720000.0,288207200000.0,254740000000.0,229586873400.0,333063000000.0,294116400000.0,221845200000.0,178076713200.0,176730500000.0,198506649600.0,92234970400.0,123321600000.0,151361600000.0,173902500000.0,248074200000.0,186018000000.0,144959700000.0,207604000000.0,99867900000.0,113791860000.0,175455960000.0,26927600000.0,77594256000.0,115500505600.0,172335600000.0,98993533800.0,108123600000.0,166708800000.0,186441000000.0,268903800000.0,128161520620.0,107161600000.0,119202300000.0,201016200000.0,167974550000.0,207822000000.0,110585600000.0,61729500000.0,103968681600.0,127530000000.0,41940688080.0,96603636500.0,69849612000.0,65924246700.0,270142527000.0,103312585600.00002,115219799999.99998,100661312100.0,110670000000.0,55196292400.0,58406260800.0,409320000000.0
2018-06-21,681101850000.0,751470200000.0,713358400000.0,930858360000.0,155686160000.0,511810000000.0,87107920000.0,76752061800.0,123593400000.0,288126800000.0,252916400000.0,228751384600.0,329916599999.99994,292694500000.0,223437200000.0,177405192400.0,178105200000.0,199733107200.0,93113060800.0,124128000000.0,151114600000.0,169123500000.0,242728200000.0,185287000000.0,146918800000.0,207959000000.0,98909925000.0,112923720000.0,174900240000.0,25509500000.0,76754394800.0,114058170300.0,170050400000.0,97928758200.0,107445000000.0,166372200000.0,184248600000.0,262515700000.0,126920865820.00002,106163200000.0,117060300000.0,203273400000.0,165875650000.0,206910000000.0,109431200000.0,61687500000.0,102030189900.0,123973200000.0,41205325650.0,96408134200.0,69592068000.0,64266122700.0,266177378000.00003,101977366400.00002,115647299999.99998,100380662900.0,110037600000.0,55543932600.0,57388692000.0,407937600000.0
2018-06-22,679118700000.0,746046300000.0,713273000000.0,923035840000.0,151956280000.0,512419600000.0,83629920000.0,76618300800.0,123621960000.0,283410000000.0,254420400000.00003,231003571800.0,336913199999.99994,296044400000.0,225053080000.0,178023698400.0,180411900000.00003,196841459200.0,93618628000.0,127008000000.0,151830900000.0,165477300000.0,247698000000.0,185975000000.0,148466900000.0,205829000000.0,96842925000.0,110573190000.0,173068890000.0,25754000000.0,77575675000.0,116914420500.00002,170208000000.0,97683982200.0,107775600000.0,165056400000.0,185031600000.0,264075000000.0,126948122630.0,108576000000.0,120701700000.00002,207996800000.0,166348250000.0,208107000000.0,108676400000.00002,61425000000.0,102275914200.0,125096400000.0,41213880060.0,96646137000.0,69297732000.0,64454964600.0,267162753000.00003,102488505000.00002,114912000000.0,99927306500.0,112485600000.0,55072936200.0,56343769200.0,408045600000.0
2018-06-25,669026670000.0,731037700000.0,694960800000.0,894780080000.0,144787160000.0,498729000000.0,83475760000.0,76484539800.0,120151920000.0,280837200000.0,246148400000.0,227679779400.0,330123599999.99994,295441900000.0,229431080000.0,172280428400.0,181250700000.0,195814425600.0,93906890000.0,127526400000.0,150867600000.0,164698500000.0,242767800000.0,187394000000.0,149316300000.0,202208000000.0,95272800000.0,109082610000.0,161866080000.0,24629300000.0,76156086600.0,113546603100.0,166622600000.0,95560550400.0,105739800000.0,165117600000.0,181743000000.0,255071300000.0,124710244540.0,106080000000.0,118238399999.99998,207328000000.0,166452500000.0,207366000000.0,107077999999.99998,59902500000.0,100282817100.0,124753200000.0,41225285940.0,93671102000.0,67924164000.0,62907382200.00001,261084960000.0,102123406000.00002,112432500000.0,100040645600.0,111526800000.0,54304763500.0,55183959600.0,403336800000.0
2018-06-26,677326520000.0,736164400000.0,690898200000.0,909811800000.0,146531000000.0,505460000000.0,85728000000.0,75895991400.0,119733040000.0,281024800000.0,249194000000.00003,226826127800.0,333849599999.99994,294863500000.0,228133600000.0,173588126800.0,181740000000.0,195794483200.0,93170713200.0,127900799999.99998,149978400000.0,163052400000.0,245836800000.0,186319000000.0,148028500000.0,202634000000.0,96294375000.0,110958119999.99998,168143190000.0,25265000000.0,76241559200.0,114328164100.0,167647000000.0,95988908400.00002,105809400000.0,163495800000.0,181412400000.0,249840100000.0,124971533960.0,114316800000.0,117024600000.0,206074000000.0,165979900000.0,207366000000.0,107388800000.0,59272500000.0,101484135900.0,124441200000.0,41216731530.0,93135595700.0,67936428000.00001,62428368600.0,261163790000.0,102530230600.00002,113390100000.0,99625068900.0,112016400000.0,54461762300.0,55285169400.0,402710400000.0
2018-06-27,676327600000.0,724722200000.0,681333400000.0,893359760000.0,142728460000.0,497433600000.0,86355920000.0,75503625800.0,117624360000.0,276683200000.0,246317600000.00003,225373103800.0,338279399999.99994,293080100000.0,230545480000.0,170689984400.0,181017700000.0,194458342400.0,93144104400.0,125136000000.00002,147903600000.0,161972700000.0,249480000000.0,185201000000.0,148329900000.0,200504000000.0,94477800000.0,109107180000.0,164354190000.0,24401100000.0,75580075600.0,111848484199.99998,166780200000.0,95058759600.0,105252600000.0,163036800000.0,180890400000.0,245262800000.0,123533502260.0,116147200000.0,115275300000.0,206115800000.0,166139750000.0,206397000000.0,105597999999.99998,57928500000.0,98999590200.0,124644000000.00002,40967703150.0,92124083800.0,67507188000.0,62000019900.00001,259997106000.0,101664424400.0,111936599999.99998,99052976300.0,111118800000.0,54001980100.0,54221098800.0,399405600000.0
2018-06-28,681248750000.0,732820900000.0,687335800000.0,915385480000.0,145852840000.0,498424200000.0,87717040000.0,76234852600.0,116572400000.0,281212400000.0,249551200000.00003,222403486000.0,339355799999.99994,294020000000.0,227815200000.0,174153618000.0,181856500000.0,194647795200.0,92558710800.0,126259200000.00002,148941000000.0,163601100000.0,248806800000.0,186921000000.0,148891600000.0,203557000000.0,95324475000.0,110663280000.0,166471820000.0,24955300000.0,76408788200.0,111066923200.0,169183600000.0,100664130000.0,106609800000.0,164107800000.0,182299800000.0,247727500000.0,125833413090.0,115065600000.0,116489100000.00002,212594800000.0,168975350000.0,207252000000.0,106116000000.0,58695000000.0,99290819000.0,127389600000.0,40964851680.0,89999058800.0,68500571999.99999,62654057700.0,263804595000.0,102212072900.00002,114364799999.99998,98950431400.0,112812000000.0,53828160000.0,55807630800.0,404114400000.0
2018-06-29,679823820000.0,732672300000.0,688812000000.0,914492400000.0,143455060000.0,493572800000.0,85964880000.0,76092174200.0,115496640000.0,279256000000.0,249006000000.0,222803067600.0,342502200000.0,292429400000.0,227258000000.0,173641141600.0,181879800000.0,194538112000.0,92678450400.0,126892800000.0,149929000000.0,163990500000.0,250331400000.0,188598000000.0,149151900000.0,200149000000.0,96914475000.0,111711600000.0,164792030000.0,24433700000.0,76977366800.0,111329811900.0,169538200000.0,100107264600.0,106122600000.0,169646400000.0,182369400000.0,250041300000.0,125527948840.00002,113235200000.0,117131700000.00002,210295800000.0,168551400000.0,206796000000.0,117926400000.00002,58926000000.0,100337422500.0,125954399999.99998,41228137410.0,90296562300.0,67626762000.0,62488245299.99999,264482533000.0,102603250400.00002,114433200000.0,99625068900.0,112893600000.0,53587054699.99999,55885589700.0,403164000000.0
2018-07-02,687418550000.0,743074300000.0,696693200000.0,922013640000.0,146676320000.0,501294400000.00006,83990880000.0,76564796400.0,115215799999.99998,281614400000.0,249100000000.0,224746487200.0,338486400000.0,293007800000.0,222880000000.0,174657258600.0,182042900000.0,193461222400.0,92239405200.0,129456000000.00002,149336200000.0,164804700000.0,246015000000.0,188125000000.0,150056100000.0,200788000000.0,96695850000.0,115012170000.0,167633780000.0,24710800000.0,76393923400.0,111457703700.0,168671400000.0,99886966200.0,106140000000.0,172339200000.0,183274200000.0,252506000000.0,125671752010.0,111238400000.0,118416900000.0,210755600000.0,169079600000.0,207081000000.0,115957999999.99998,58989000000.0,100328321600.0,125174399999.99998,41445482790.0,89999058800.0,68451516000.0,62773811100.0,264931864000.0,101977366400.00002,114843600000.0,100002865900.0,112587600000.0,53194557700.0,56196057600.0,405712800000.0
2018-07-03,675446200000.0,735941500000.0,680930800000.0,911350480000.0,143406620000.0,489534200000.0,77922240000.0,77144427400.0,113902040000.0,277674800000.0,247126000000.0,224292417200.0,340473599999.99994,295731100000.0,224050120000.0,173437918200.0,181507000000.0,193062374400.0,91853577600.0,128793600000.0,149953700000.0,165689700000.0,246965400000.0,189157000000.0,149056000000.0,197238000000.0,96198975000.0,112890960000.0,164408920000.0,24450000000.0,76509125600.0,111180604800.0,168119800000.0,99954279600.0,105809400000.0,170013600000.0,181029600000.0,248834100000.0,125411402479.99998,111238400000.0,118131300000.00002,211926000000.0,171699750000.0,207195000000.0,112894400000.0,58096500000.0,99117901900.0,126547200000.0,41482868730.0,89897057600.0,67568508000.0,61640759700.00001,262448719000.0,102139053100.00002,112962600000.0,100229544100.0,113526000000.0,53301092600.0,56010050400.0,401803200000.0
2018-07-05,680881500000.0,741216800000.0,696193000000.0,914460120000.0,146966960000.0,504063000000.0,77497360000.0,77189014400.0,116810400000.0,277969600000.0,250585200000.0,227489070000.0,340763400000.0,301250000000.0,224392400000.0,175717554600.0,184559300000.0,193850099200.0,92749407200.0,130780799999.99998,152250800000.0,167229600000.0,245480400000.0,192038000000.0,150083500000.0,198232000000.0,97061550000.0,114471630000.00002,167722190000.0,25265000000.0,77055407000.0,111777433200.0,167686400000.0,100847712000.0,106714200000.0,169034400000.0,183291600000.0,255272500000.0,127082526900.0,111737600000.0,118238399999.99998,214350400000.0,171122900000.0,210159000000.0,113294000000.0,60249000000.0,101484135900.0,127966800000.0,41477165790.0,90347562900.0,67678884000.0,62552727900.0,262645794000.0,102926623800.00002,113817600000.0,101120065600.0,114138000000.0,53559019200.0,56092112400.0,405000000000.0
